UKPRN,PROVIDER_NAME,KISCOURSEID,KISMODE,COURSE_TITLE,DATASET_ITEM_AFFECTED,SBJ,WEBSITE_SECTION,DATE,NOTES
10007858,University of Wales Trinity Saint David,KIS-SECSH,1,Computing (Software Engineering,TARIFF,CAH21-01-05,Entry information,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SECSH,1,Computing (Software Engineering,TARIFF,CAH11-01,Entry information,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),COMMON,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),COMMON,CAH04-01-02,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),CONTINUATION,CAH03-02-01,Continuation & degree results,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),CONTINUATION,CAH04-01-02,Continuation & degree results,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),DEGREECLASS,CAH03-02-01,Continuation & degree results,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),DEGREECLASS,CAH04-01-02,Continuation & degree results,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),EMPLOYMENT,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),EMPLOYMENT,CAH04-01-02,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),ENTRY,CAH03-02-01,Entry information,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),ENTRY,CAH04-01-02,Entry information,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),JOBTYPE,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),JOBTYPE,CAH04-01-02,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),NSS,CAH03-02-01,Student satisfaction,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),NSS,CAH04-01-02,Student satisfaction,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),SALARY,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),SALARY,CAH04-01,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),TARIFF,CAH03-02-01,Entry information,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESCSH,1,Sport and Exercise Science (Clinical Exercise Physiology),TARIFF,CAH04-01-02,Entry information,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),COMMON,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),COMMON,CAH04-01-02,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),CONTINUATION,CAH03-02-01,Continuation & degree results,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),CONTINUATION,CAH04-01-02,Continuation & degree results,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),DEGREECLASS,CAH03-02-01,Continuation & degree results,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),DEGREECLASS,CAH04-01-02,Continuation & degree results,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),EMPLOYMENT,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),EMPLOYMENT,CAH04-01-02,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),ENTRY,CAH03-02-01,Entry information,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),ENTRY,CAH04-01-02,Entry information,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),JOBTYPE,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),JOBTYPE,CAH04-01-02,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),NSS,CAH03-02-01,Student satisfaction,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),NSS,CAH04-01-02,Student satisfaction,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),SALARY,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),SALARY,CAH04-01,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),TARIFF,CAH03-02-01,Entry information,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESOSH,1,Sport and Exercise Science (Outdoor Fitness),TARIFF,CAH04-01-02,Entry information,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),COMMON,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),COMMON,CAH04-01-02,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),CONTINUATION,CAH03-02-01,Continuation & degree results,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),CONTINUATION,CAH04-01-02,Continuation & degree results,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),DEGREECLASS,CAH03-02-01,Continuation & degree results,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),DEGREECLASS,CAH04-01-02,Continuation & degree results,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),EMPLOYMENT,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),EMPLOYMENT,CAH04-01-02,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),ENTRY,CAH03-02-01,Entry information,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),ENTRY,CAH04-01-02,Entry information,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),JOBTYPE,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),JOBTYPE,CAH04-01-02,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),NSS,CAH03-02-01,Student satisfaction,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),NSS,CAH04-01-02,Student satisfaction,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),SALARY,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),SALARY,CAH04-01,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),TARIFF,CAH03-02-01,Entry information,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESPSH,1,Sport and Exercise Science (Personal Training),TARIFF,CAH04-01-02,Entry information,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),COMMON,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),COMMON,CAH04-01-02,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),CONTINUATION,CAH03-02-01,Continuation & degree results,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),CONTINUATION,CAH04-01-02,Continuation & degree results,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),DEGREECLASS,CAH03-02-01,Continuation & degree results,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),DEGREECLASS,CAH04-01-02,Continuation & degree results,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),EMPLOYMENT,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),EMPLOYMENT,CAH04-01-02,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),ENTRY,CAH03-02-01,Entry information,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),ENTRY,CAH04-01-02,Entry information,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),JOBTYPE,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),JOBTYPE,CAH04-01-02,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),NSS,CAH03-02-01,Student satisfaction,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),NSS,CAH04-01-02,Student satisfaction,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),SALARY,CAH03-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),SALARY,CAH04-01,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),TARIFF,CAH03-02-01,Entry information,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SESSSH,1,Sport and Exercise Science (Sports Nutrition),TARIFF,CAH04-01-02,Entry information,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,COMMON,CAH21-01-06,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,COMMON,CAH11-01,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,CONTINUATION,CAH21-01-06,Continuation & degree results,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,CONTINUATION,CAH11-01-04,Continuation & degree results,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,DEGREECLASS,CAH21-01-06,Continuation & degree results,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,DEGREECLASS,CAH11-01-04,Continuation & degree results,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,EMPLOYMENT,CAH21-01-06,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,EMPLOYMENT,CAH11-01,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,ENTRY,CAH21-01-06,Entry information,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,ENTRY,CAH11-01-04,Entry information,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,JOBTYPE,CAH21-01-06,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,JOBTYPE,CAH11-01,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,NSS,CAH21-01-06,Student satisfaction,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,NSS,CAH11-01,Student satisfaction,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,SALARY,CAH21-01-06,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,SALARY,CAH11-01,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,TARIFF,CAH21-01-06,Entry information,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SFESHF,1,Software Engineering,TARIFF,CAH11-01,Entry information,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SFWSH,1,Skills for the Workplace,SALARY,,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SFWSH,1,Skills for the Workplace,SALARY,CAH17-01,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-SFWSH,1,Skills for the Workplace,TARIFF,CAH17-01,Entry information,13/11/2018,Updated
10007858,University of Wales Trinity Saint David,KIS-SPMHND,1,Sports Management,COMMON AND/OR JOBLIST,CAH17-01,Employment & accreditation,13/11/2018,Updated
10007858,University of Wales Trinity Saint David,KIS-SPMHND,1,Sports Management,JOBTYPE,CAH17-01,Employment & accreditation,13/11/2018,Updated
10007858,University of Wales Trinity Saint David,KIS-SPMHND,1,Sports Management,SALARY,,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-SPMHND,1,Sports Management,SALARY,CAH17-01,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-STMSHP,1,Stadium and Sports Facility Management (Sandwich),COMMON,CAH20-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-STMSHP,1,Stadium and Sports Facility Management (Sandwich),COMMON,CAH11-01,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-STMSHP,1,Stadium and Sports Facility Management (Sandwich),CONTINUATION,CAH20-02-01,Continuation & degree results,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-STMSHP,1,Stadium and Sports Facility Management (Sandwich),CONTINUATION,CAH11-01,Continuation & degree results,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-STMSHP,1,Stadium and Sports Facility Management (Sandwich),DEGREECLASS,CAH20-02-01,Continuation & degree results,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-STMSHP,1,Stadium and Sports Facility Management (Sandwich),DEGREECLASS,CAH11-01,Continuation & degree results,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-STMSHP,1,Stadium and Sports Facility Management (Sandwich),EMPLOYMENT,CAH20-02-01,Employment & accreditation,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-STMSHP,1,Stadium and Sports Facility Management (Sandwich),EMPLOYMENT,CAH11-01,Employment & accreditation,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-STMSHP,1,Stadium and Sports Facility Management (Sandwich),ENTRY,CAH20-02-01,Entry information,13/11/2018,New
10007858,University of Wales Trinity Saint David,KIS-STMSHP,1,Stadium and Sports Facility Management (Sandwich),ENTRY,CAH11-01,Entry information,13/11/2018,Removed
10007858,University of Wales Trinity Saint David,KIS-STMSHP,1,Stadium and Sports Facility Management (Sandwich),JOBTYPE,CAH20-02-01,Employment & accreditation,13/11/2018,New
