KISCOURSEID,SBJ
U12-POLSPL,CAH15-01-03
U12-PPE,CAH20-02-01
U12-PPE,CAH15-03-01
U12-PPE,CAH15-02-01
U12-PSY,CAH04-01-01
U12-PSYEUL,CAH19-03-04
U12-PSYEUL,CAH19-03-01
U12-PSYEUL,CAH04-01-01
U12-PSYSOC,CAH15-01-02
U12-PSYSOC,CAH04-01-01
U12-PSYSPS,CAH04-01-01
U12-PSYSPS,CAH03-02-01
U12-RELEDU,CAH22-01-02
U12-RELSOC,CAH15-01-02
U12-RELSOC,CAH20-02-02
U12-RHEEDU,CAH22-01-02
U12-RMK,CAH17-01-04
U12-SBM,CAH17-01-04
U12-SEM,CAH17-01-06
U12-SEYEDP,CAH22-01-02
U12-SHI,CAH20-01-01
U12-SOCSPA,CAH15-01-02
U12-SOCSPA,CAH19-03-04
U12-SPA,CAH19-03-04
U12-SPS,CAH03-02-01
U12-SPSMKT,CAH03-02-01
U12-SPSMKT,CAH17-01-03
U12-SSP,CAH15-01-02
U12-SSP,CAH15-01-03
U12-SWK,CAH15-04-01
U16-ABI,CAH03-01-06
U16-APM,CAH09-01-01
U16-AQU,CAH06-01-03
U16-BIO,CAH03-01-02
U16-BIOEDU,CAH22-01-02
U16-BIOMAT,CAH03-01-02
U16-BIOMAT,CAH09-01-01
U16-BIOPSY,CAH03-01-02
U16-BIOPSY,CAH04-01-01
U16-BSC,CAH11-01-01
U16-BSM,CAH17-01-02
U16-CBM,CAH12-01-04
U16-CELBIO,CAH03-01-02
U16-CHMEDU,CAH22-01-02
U16-CSC,CAH11-01-01
U16-CSCEDU,CAH22-01-02
U16-CSCFRE,CAH11-01-01
U16-CSCFRE,CAH19-03-01
U16-CSCMAT,CAH09-01-01
U16-CSCMAT,CAH11-01-01
U16-CSCPHI,CAH20-02-01
U16-CSCPHI,CAH11-01-01
U16-CSCSPA,CAH11-01-01
U16-CSCSPA,CAH19-03-04
U16-CSMEDU,CAH22-01-02
U16-ECO,CAH03-01-03
U16-EGE,CAH12-01-02
U16-EGEEDU,CAH22-01-02
U16-EGTEDU,CAH22-01-02
U16-EGTEDU,CAH10-01-01
U16-ENS,CAH12-01-04
U16-ENSMAT,CAH12-01-04
U16-ENSMAT,CAH09-01-01
U16-ENSPOL,CAH15-03-01
U16-ENSPOL,CAH12-01-04
U16-EOE,CAH12-01-04
U16-GOE,CAH12-01-02
U16-MATEDU,CAH22-01-02
U16-MATPSY,CAH09-01-01
U16-MATPSY,CAH04-01-01
U16-MBI,CAH03-01-03
U16-MMT,CAH09-01-01
U16-NURADN,CAH02-01-02
U16-NURMHN,CAH02-01-07
U16-PEDEDU,CAH22-01-02
U16-PHSEDU,CAH22-01-02
U16-PSCEDP,CAH22-01-02
U16-PSCEDP,CAH07-01-01
U16-PSCEDP,CAH08-01-01
U16-PSY,CAH04-01-01
U16-SEN,CAH11-01-04
U16-SES,CAH03-02-01
U18-LAWAGP,CAH16-01-01
U18-LAWLLB,CAH16-01-01
U20-NURADN,CAH02-01-02
U20-NURMHN,CAH02-01-07
KIS0000003,CAH02-02-01
KIS0000004,CAH02-02-03
KIS0000005,CAH02-03-12
KIS0000006,CAH10-01-06
KIS0000012,CAH03-01-10
KIS0000013,CAH03-01-04
KIS0000014,CAH03-01-04
KIS0000015,CAH03-01-08
KIS0000016,CAH04-01-01
KIS0000019,CAH02-02-01
KIS0000019,CAH03-01-08
KIS0000020,CAH02-02-01
KIS0000020,CAH03-01-04
KIS0000021,CAH03-01-04
KIS0000022,CAH03-01-08
KIS0000022,CAH03-01-04
KIS0000023,CAH03-01-08
KIS0000023,CAH03-01-04
KIS0000026,CAH04-01-01
KIS0000026,CAH09-01-01
KIS0000028,CAH10-01-03
KIS0000030,CAH04-01-01
KIS0000030,CAH15-02-01
KIS0000031,CAH17-01-05
KIS0000031,CAH04-01-01
KIS0000036,CAH19-03-04
KIS0000036,CAH04-01-01
KIS0000037,CAH03-02-01
KIS0000044,CAH07-02-01
KIS0000046,CAH07-02-01
KIS0000048,CAH22-01-02
KIS0000049,CAH07-01-01
KIS0000050,CAH07-01-01
KIS0000051,CAH22-01-02
KIS0000052,CAH07-03-04
KIS0000052,CAH07-02-01
KIS0000054,CAH10-01-09
KIS0000054,CAH07-02-01
KIS0000056,CAH09-01-01
KIS0000058,CAH09-01-01
KIS0000059,CAH09-01-01
KIS0000059,CAH09-01-03
KIS0000059,CAH15-02-01
KIS0000060,CAH22-01-02
KIS0000064,CAH11-01-01
KIS0000065,CAH11-01-01
KIS0000067,CAH11-01-04
KIS0000068,CAH09-01-01
KIS0000068,CAH07-01-01
KIS0000069,CAH11-01-01
KIS0000069,CAH09-01-01
KIS0000070,CAH10-01-08
KIS0000070,CAH11-01-01
KIS0000071,CAH11-01-01
KIS0000071,CAH10-01-08
KIS0000072,CAH09-01-02
KIS0000072,CAH15-02-01
KIS0000074,CAH09-01-03
KIS0000074,CAH09-01-01
KIS0000074,CAH17-01-09
KIS0000075,CAH09-01-02
KIS0000075,CAH17-01-04
KIS0000076,CAH09-01-02
KIS0000076,CAH17-01-07
KIS0000078,CAH09-01-02
KIS0000078,CAH17-01-03
KIS0000079,CAH09-01-02
KIS0000079,CAH17-01-05
KIS0000080,CAH09-01-01
KIS0000080,CAH09-01-03
KIS0000080,CAH17-01-07
KIS0000081,CAH09-01-03
KIS0000081,CAH09-01-01
KIS0000081,CAH17-01-08
KIS0000083,CAH10-01-07
KIS0000084,CAH10-01-07
KIS0000085,CAH10-01-07
KIS0000086,CAH10-01-07
KIS0000087,CAH10-01-02
KIS0000088,CAH10-01-02
KIS0000089,CAH10-01-02
KIS0000090,CAH10-01-02
KIS0000091,CAH10-01-02
KIS0000091,CAH10-01-04
KIS0000092,CAH10-01-02
KIS0000093,CAH10-01-02
KIS0000094,CAH10-01-02
KIS0000095,CAH10-01-02
KIS0000097,CAH10-01-05
KIS0000098,CAH10-01-05
KIS0000099,CAH10-01-05
KIS0000100,CAH10-01-05
KIS0000101,CAH10-01-08
KIS0000102,CAH10-01-08
KIS0000103,CAH10-01-08
KIS0000104,CAH10-01-08
KIS0000105,CAH10-01-08
KIS0000106,CAH10-01-08
KIS0000108,CAH10-01-03
KIS0000109,CAH10-01-03
KIS0000110,CAH10-01-09
KIS0000111,CAH10-01-09
KIS0000114,CAH10-01-09
KIS0000116,CAH10-01-03
KIS0000117,CAH10-01-08
KIS0000117,CAH10-01-02
KIS0000118,CAH10-01-02
KIS0000118,CAH10-01-08
KIS0000119,CAH10-01-05
KIS0000120,CAH10-01-03
KIS0000121,CAH10-01-03
KIS0000122,CAH10-01-05
KIS0000123,CAH13-01-01
KIS0000126,CAH15-02-01
KIS0000127,CAH15-03-01
KIS0000128,CAH15-04-01
KIS0000129,CAH04-01-01
KIS0000129,CAH15-02-01
KIS0000130,CAH04-01-01
KIS0000130,CAH15-03-01
KIS0000132,CAH09-01-01
KIS0000132,CAH15-02-01
KIS0000133,CAH15-02-01
KIS0000133,CAH15-03-01
KIS0000134,CAH15-02-01
KIS0000134,CAH16-01-01
KIS0000135,CAH15-02-01
KIS0000135,CAH17-01-04
KIS0000136,CAH17-01-07
KIS0000136,CAH15-02-01
KIS0000137,CAH15-02-01
KIS0000137,CAH17-01-03
KIS0000138,CAH15-02-01
KIS0000138,CAH17-01-05
KIS0000140,CAH15-03-01
KIS0000140,CAH17-01-05
KIS0000141,CAH15-03-01
KIS0000141,CAH18-01-04
KIS0000142,CAH15-03-01
KIS0000142,CAH19-03-04
KIS0000143,CAH15-02-01
KIS0000143,CAH20-01-01
KIS0000144,CAH16-01-01
KIS0000146,CAH16-01-01
KIS0000146,CAH19-03-11
KIS0000148,CAH16-01-01
KIS0000148,CAH19-03-04
KIS0000149,CAH16-01-01
KIS0000151,CAH16-01-01
KIS0000151,CAH04-01-01
KIS0000152,CAH16-01-01
KIS0000152,CAH15-02-01
KIS0000153,CAH16-01-01
KIS0000153,CAH15-01-03
KIS0000154,CAH17-01-05
KIS0000154,CAH16-01-01
KIS0000155,CAH17-01-09
KIS0000155,CAH16-01-01
KIS0000156,CAH16-01-01
KIS0000156,CAH17-01-06
KIS0000157,CAH16-01-01
KIS0000157,CAH19-03-04
KIS0000158,CAH17-01-02
KIS0000159,CAH17-01-02
KIS0000160,CAH17-01-09
KIS0000161,CAH17-01-04
KIS0000162,CAH17-01-07
KIS0000163,CAH17-01-08
KIS0000164,CAH17-01-03
KIS0000165,CAH17-01-05
KIS0000166,CAH17-01-06
KIS0000171,CAH04-01-01
KIS0000171,CAH17-01-03
KIS0000172,CAH04-01-01
KIS0000172,CAH17-01-05
KIS0000173,CAH17-01-09
KIS0000173,CAH09-01-02
KIS0000176,CAH09-01-01
KIS0000176,CAH17-01-07
KIS0000177,CAH09-01-01
KIS0000177,CAH17-01-08
KIS0000178,CAH09-01-02
KIS0000178,CAH17-01-08
KIS0000181,CAH15-02-01
KIS0000181,CAH17-01-09
KIS0000182,CAH17-01-08
KIS0000182,CAH15-02-01
KIS0000183,CAH16-01-01
KIS0000183,CAH17-01-07
KIS0000184,CAH16-01-01
KIS0000184,CAH17-01-08
KIS0000185,CAH16-01-01
KIS0000185,CAH17-01-03
KIS0000186,CAH16-01-01
KIS0000186,CAH17-01-05
KIS0000187,CAH17-01-04
KIS0000187,CAH17-01-09
KIS0000188,CAH17-01-07
KIS0000188,CAH17-01-09
KIS0000190,CAH17-01-03
KIS0000190,CAH17-01-09
KIS0000191,CAH17-01-05
KIS0000191,CAH17-01-09
KIS0000193,CAH17-01-06
KIS0000193,CAH17-01-09
KIS0000194,CAH17-01-03
KIS0000194,CAH17-01-04
KIS0000195,CAH17-01-04
KIS0000195,CAH17-01-06
KIS0000196,CAH17-01-04
KIS0000196,CAH17-01-07
KIS0000197,CAH17-01-03
KIS0000197,CAH17-01-07
KIS0000198,CAH17-01-05
KIS0000198,CAH17-01-07
KIS0000199,CAH17-01-06
KIS0000199,CAH17-01-07
KIS0000200,CAH17-01-09
KIS0000200,CAH17-01-08
KIS0000201,CAH17-01-08
KIS0000201,CAH17-01-04
KIS0000202,CAH17-01-08
KIS0000202,CAH17-01-07
KIS0000203,CAH17-01-03
KIS0000203,CAH17-01-08
KIS0000204,CAH17-01-08
KIS0000204,CAH17-01-05
KIS0000205,CAH17-01-06
KIS0000205,CAH17-01-08
KIS0000206,CAH17-01-03
KIS0000206,CAH17-01-06
KIS0000207,CAH17-01-05
KIS0000207,CAH17-01-04
KIS0000208,CAH17-01-05
KIS0000208,CAH17-01-03
KIS0000209,CAH17-01-06
KIS0000209,CAH17-01-05
KIS0000210,CAH09-01-02
KIS0000210,CAH17-01-06
KIS0000211,CAH17-01-02
KIS0000211,CAH19-03-11
KIS0000213,CAH15-02-01
KIS0000213,CAH18-01-04
KIS0000214,CAH16-01-01
KIS0000214,CAH18-01-04
KIS0000215,CAH18-01-04
KIS0000215,CAH17-01-05
KIS0000216,CAH19-03-04
KIS0000216,CAH18-01-04
KIS0000218,CAH19-01-01
KIS0000219,CAH19-01-01
KIS0000219,CAH04-01-01
KIS0000220,CAH15-03-01
KIS0000220,CAH19-01-01
KIS0000221,CAH19-01-01
KIS0000221,CAH16-01-01
KIS0000222,CAH17-01-05
KIS0000222,CAH19-01-01
KIS0000223,CAH18-01-04
KIS0000223,CAH19-01-01
KIS0000224,CAH19-03-01
KIS0000224,CAH19-01-01
KIS0000226,CAH19-01-01
KIS0000226,CAH19-03-04
KIS0000227,CAH19-01-01
KIS0000227,CAH20-01-01
KIS0000230,CAH04-01-01
KIS0000230,CAH19-03-01
KIS0000232,CAH15-02-01
KIS0000232,CAH19-03-01
KIS0000233,CAH19-03-01
KIS0000233,CAH15-03-01
KIS0000236,CAH15-02-01
KIS0000236,CAH19-03-04
KIS0000237,CAH16-01-01
KIS0000237,CAH19-03-01
KIS0000239,CAH17-01-03
KIS0000239,CAH19-03-01
KIS0000240,CAH19-03-01
KIS0000240,CAH17-01-05
KIS0000244,CAH17-01-03
KIS0000244,CAH19-03-04
KIS0000245,CAH19-03-04
KIS0000245,CAH17-01-05
KIS0000246,CAH17-01-06
KIS0000246,CAH19-03-04
KIS0000247,CAH19-03-01
KIS0000247,CAH17-01-06
KIS0000248,CAH19-03-01
KIS0000248,CAH18-01-04
KIS0000251,CAH19-03-01
KIS0000251,CAH19-03-04
KIS0000253,CAH20-01-01
KIS0000253,CAH19-03-01
KIS0000254,CAH20-01-01
KIS0000255,CAH04-01-01
KIS0000255,CAH20-01-01
KIS0000256,CAH20-01-01
KIS0000256,CAH15-03-01
KIS0000257,CAH16-01-01
KIS0000257,CAH20-01-01
KIS0000258,CAH17-01-05
KIS0000258,CAH20-01-01
KIS0000259,CAH18-01-04
KIS0000259,CAH20-01-01
KIS0000261,CAH20-01-01
KIS0000261,CAH19-03-04
KIS0000262,CAH10-01-03
KIS0000263,CAH22-01-02
KIS0000369,CAH10-01-02
KIS0000369,CAH10-01-08
KIS0000397,CAH10-01-08
KIS0000397,CAH11-01-01
KIS0000853,CAH22-01-01
KIS0000853,CAH04-01-01
KIS0000964,CAH15-03-01
KIS0000964,CAH22-01-01
KIS0000981,CAH16-01-01
KIS0000981,CAH22-01-01
KIS0001042,CAH18-01-04
KIS0001042,CAH22-01-01
KIS0001053,CAH19-01-01
KIS0001053,CAH22-01-01
KIS0001080,CAH19-03-01
KIS0001080,CAH22-01-01
KIS0001082,CAH19-03-04
KIS0001082,CAH22-01-01
KIS0001091,CAH20-01-01
KIS0001091,CAH22-01-01
KIS0001093,CAH23-01-01
KIS0001094,CAH17-01-05
KIS0001094,CAH22-01-01
KIS0002822,CAH17-01-02
KIS0002845,CAH10-01-06
KIS0002846,CAH10-01-06
KIS0003005,CAH16-01-01
KIS0003005,CAH09-01-02
KIS0003036,CAH17-01-04
KIS0003036,CAH16-01-01
KIS0003181,CAH22-01-01
KIS0003474,CAH09-01-02
KIS0003709,CAH23-01-01
KIS0003801,CAH10-01-01
KIS0003820,CAH15-01-03
KIS0003820,CAH04-01-01
KIS0003934,CAH15-01-03
KIS0003934,CAH15-02-01
KIS0003936,CAH15-03-01
KIS0003936,CAH15-01-03
KIS0003954,CAH16-01-01
KIS0003956,CAH15-01-03
KIS0003956,CAH16-01-01
KIS0003989,CAH17-01-02
KIS0003995,CAH17-01-05
KIS0003995,CAH15-01-03
KIS0004037,CAH18-01-04
KIS0004037,CAH15-01-03
KIS0004047,CAH15-01-03
KIS0004047,CAH19-01-01
KIS0004059,CAH19-03-01
KIS0004059,CAH15-01-03
KIS0004063,CAH19-03-04
KIS0004063,CAH15-01-03
KIS0004092,CAH20-01-01
KIS0004092,CAH15-01-03
KIS0004102,CAH22-01-01
KIS0004102,CAH15-01-03
KIS0004148,CAH02-02-01
KIS0004164,CAH03-01-08
KIS0004166,CAH03-01-04
KIS0004168,CAH03-01-04
KIS0004170,CAH03-01-08
KIS0004288,CAH09-01-03
KIS0004291,CAH15-03-01
KIS0004291,CAH15-02-01
KIS0004291,CAH20-02-01
KIS0004311,CAH16-01-01
KIS0004312,CAH16-01-01
KIS0004313,CAH16-01-01
KIS0004529,CAH02-02-01
KIS0004529,CAH03-01-04
KIS0004535,CAH23-01-01
KIS0004536,CAH02-03-08
KIS0004536,CAH04-01-01
KIS0004600,CAH07-01-01
KIS0004626,CAH07-01-01
KIS0004626,CAH09-01-01
KIS0004721,CAH09-01-01
KIS0004879,CAH23-01-01
KIS0004927,CAH02-03-10
KIS0005096,CAH03-01-04
KIS0005096,CAH02-02-01
39317,CAH04-01-01
39317,CAH17-01-03
39317,CAH17-01-04
39318,CAH04-01-01
39318,CAH17-01-03
39318,CAH17-01-04
39319,CAH17-01-07
39320,CAH17-01-07
39321,CAH17-01-02
39321,CAH17-01-04
39323,CAH17-01-02
39323,CAH17-01-07
39324,CAH17-01-03
39324,CAH17-01-04
39325,CAH17-01-03
39325,CAH17-01-04
39326,CAH17-01-02
39326,CAH17-01-07
39328,CAH17-01-02
39328,CAH17-01-04
39330,CAH17-01-02
39330,CAH17-01-07
39331,CAH17-01-02
39331,CAH17-01-07
39333,CAH15-02-01
39334,CAH15-02-01
39335,CAH15-02-01
39336,CAH15-02-01
39337,CAH15-02-01
39337,CAH15-03-01
39338,CAH15-03-01
39338,CAH15-02-01
39339,CAH15-01-05
39339,CAH15-02-01
39340,CAH15-02-01
39340,CAH17-01-04
39341,CAH17-01-07
39341,CAH15-02-01
39342,CAH15-04-01
39344,CAH22-01-02
39346,CAH15-04-01
39348,CAH10-01-02
39349,CAH10-01-02
39350,CAH10-01-02
39351,CAH10-01-02
39352,CAH10-01-02
39353,CAH10-01-02
39354,CAH10-01-03
39354,CAH10-01-02
39355,CAH10-01-02
39355,CAH10-01-03
39356,CAH10-01-02
39356,CAH10-01-03
39357,CAH10-01-02
39357,CAH10-01-03
39358,CAH10-01-02
39359,CAH10-01-02
39360,CAH10-01-08
39361,CAH10-01-08
39363,CAH10-01-03
39363,CAH10-01-08
39364,CAH10-01-03
39364,CAH10-01-08
39365,CAH10-01-03
39365,CAH10-01-08
39366,CAH10-01-03
39366,CAH10-01-08
39367,CAH10-01-08
39368,CAH10-01-08
39369,CAH10-01-03
39370,CAH10-01-03
39374,CAH11-01-01
39375,CAH11-01-01
39376,CAH11-01-01
39377,CAH11-01-01
39377,CAH11-01-05
39378,CAH11-01-01
39378,CAH11-01-07
39379,CAH11-01-01
39380,CAH11-01-06
39381,CAH11-01-01
39382,CAH11-01-05
39382,CAH11-01-01
39384,CAH11-01-01
39385,CAH11-01-06
39386,CAH11-01-07
39386,CAH11-01-01
39388,CAH19-01-01
39389,CAH19-01-01
39390,CAH19-01-02
39391,CAH19-01-02
39392,CAH19-01-01
39392,CAH18-01-05
39393,CAH19-01-01
39393,CAH18-01-05
39394,CAH19-01-03
39394,CAH19-01-02
39395,CAH19-01-03
39395,CAH19-01-02
39396,CAH19-01-01
39396,CAH20-01-01
39397,CAH19-01-01
39397,CAH20-01-01
39399,CAH21-01-06
39400,CAH21-01-06
39401,CAH18-01-05
39401,CAH21-01-06
39402,CAH18-01-05
39402,CAH21-01-06
39403,CAH19-01-01
39403,CAH21-01-06
39404,CAH19-01-01
39404,CAH21-01-06
39405,CAH19-03-11
39405,CAH21-01-06
39407,CAH19-03-01
39407,CAH19-03-03
39408,CAH19-03-01
39408,CAH19-03-04
39409,CAH19-03-03
39409,CAH19-03-04
39411,CAH15-01-04
39412,CAH15-01-04
39412,CAH19-03-11
39413,CAH15-01-04
39413,CAH15-01-05
39414,CAH15-01-04
39415,CAH15-01-04
39415,CAH20-01-01
39416,CAH12-01-02
39417,CAH20-01-01
39418,CAH12-01-02
39419,CAH12-01-03
39420,CAH12-01-03
39421,CAH19-03-11
39421,CAH12-01-03
39422,CAH12-01-03
39422,CAH15-03-01
39423,CAH15-03-01
39423,CAH12-01-03
39424,CAH12-01-03
39424,CAH15-01-04
39425,CAH15-01-04
39425,CAH12-01-03
39426,CAH15-01-05
39426,CAH12-01-03
39427,CAH12-01-03
39427,CAH15-01-05
39428,CAH15-01-05
39429,CAH19-03-11
39429,CAH15-01-05
39430,CAH15-03-01
39431,CAH19-03-11
39431,CAH15-03-01
39432,CAH15-03-01
39432,CAH15-01-02
39433,CAH15-01-04
39433,CAH15-03-01
39434,CAH15-03-01
39434,CAH15-01-05
39435,CAH19-03-11
39435,CAH15-03-01
39437,CAH19-03-08
39438,CAH19-03-08
39438,CAH15-03-01
39439,CAH19-03-08
39439,CAH18-01-05
39440,CAH19-01-01
39440,CAH19-03-08
39441,CAH20-01-01
39441,CAH19-03-08
39442,CAH20-01-02
39442,CAH19-01-01
39443,CAH19-01-01
39443,CAH20-01-02
39444,CAH20-01-02
39445,CAH20-01-02
39446,CAH20-01-02
39446,CAH18-01-05
39447,CAH20-01-01
39448,CAH20-02-01
39448,CAH20-01-01
39450,CAH19-01-01
39450,CAH20-02-01
39451,CAH20-02-01
39452,CAH15-02-01
39452,CAH15-03-01
39452,CAH20-02-01
39453,CAH15-01-02
39453,CAH20-02-01
39455,CAH16-01-01
39455,CAH19-03-11
39458,CAH16-01-01
39458,CAH18-01-05
39459,CAH15-01-02
39459,CAH16-01-01
39461,CAH15-03-01
39461,CAH16-01-01
39462,CAH15-03-01
39462,CAH16-01-01
39463,CAH16-01-01
39463,CAH17-01-02
39464,CAH16-01-01
39464,CAH19-03-11
39465,CAH16-01-01
39465,CAH19-03-11
39466,CAH16-01-01
39466,CAH19-03-08
39467,CAH15-03-01
39468,CAH15-03-01
39469,CAH15-01-02
39469,CAH15-03-01
39470,CAH15-03-01
39470,CAH20-02-01
39471,CAH15-03-01
39471,CAH20-01-01
39472,CAH15-01-02
39473,CAH15-01-02
39474,CAH15-01-02
39475,CAH15-01-02
39475,CAH19-03-11
39476,CAH15-01-02
39476,CAH15-01-05
39477,CAH15-01-02
39477,CAH18-01-05
39478,CAH15-01-04
39478,CAH15-01-02
39479,CAH20-01-01
39479,CAH15-01-02
39481,CAH07-02-01
39482,CAH07-02-01
39483,CAH07-02-01
39484,CAH07-02-01
39485,CAH02-03-12
39486,CAH02-03-12
39487,CAH02-03-12
39488,CAH02-03-12
39489,CAH03-01-02
39491,CAH03-01-02
39492,CAH03-01-06
39493,CAH03-01-06
39494,CAH03-01-07
39495,CAH03-01-07
39496,CAH03-01-08
39497,CAH03-01-08
39498,CAH03-01-08
39499,CAH03-01-08
39500,CAH03-01-08
39501,CAH02-02-01
39502,CAH02-03-12
39502,CAH11-01-05
39503,CAH02-03-12
39503,CAH11-01-05
39504,CAH03-01-03
39505,CAH03-01-03
39507,CAH18-01-05
39508,CAH18-01-05
39509,CAH18-01-05
39510,CAH18-01-05
39511,CAH21-01-08
39512,CAH18-01-04
39513,CAH18-01-05
39513,CAH15-01-04
39514,CAH18-01-05
39514,CAH19-01-01
39516,CAH21-01-05
39517,CAH21-01-05
39518,CAH09-01-01
39519,CAH09-01-01
39519,CAH15-02-01
39520,CAH09-01-01
39521,CAH09-01-01
39521,CAH15-02-01
39522,CAH09-01-01
39523,CAH17-01-07
39523,CAH09-01-01
39524,CAH09-01-01
39524,CAH17-01-07
39527,CAH07-01-01
39529,CAH07-01-01
39530,CAH07-01-01
39531,CAH07-01-01
39532,CAH07-01-02
39533,CAH07-01-01
39534,CAH07-01-01
39534,CAH07-01-02
39535,CAH07-01-01
39535,CAH07-01-02
39536,CAH07-01-01
39536,CAH07-01-02
39537,CAH07-01-01
39538,CAH07-01-01
39539,CAH07-01-01
39541,CAH04-01-01
39542,CAH04-01-01
39544,CAH04-01-01
39544,CAH17-01-02
39545,CAH04-01-01
39545,CAH15-02-01
39546,CAH15-01-02
39546,CAH04-01-01
39547,CAH04-01-04
39547,CAH04-01-01
39548,CAH02-03-12
39548,CAH04-01-01
39549,CAH22-01-01
39549,CAH04-01-01
39550,CAH04-01-01
39550,CAH02-03-12
39551,CAH04-01-01
39551,CAH11-01-05
39657,CAH17-01-07
39657,CAH17-01-08
39658,CAH17-01-07
39658,CAH17-01-08
1034,CAH13-01-01
1098,CAH17-01-03
1104,CAH17-01-03
1104,CAH17-01-05
1108,CAH11-01-01
1108,CAH17-01-02
1112,CAH17-01-02
1112,CAH19-02-04
1125,CAH17-01-02
1182,CAH16-01-01
1182,CAH17-01-03
1187,CAH16-01-01
1187,CAH19-02-04
1192,CAH16-01-01
1192,CAH17-01-05
1203,CAH16-01-01
1203,CAH17-01-08
1308,CAH13-01-02
1373,CAH19-01-01
1447,CAH21-01-05
1449,CAH21-01-05
1449,CAH21-01-06
1455,CAH19-02-04
1455,CAH21-01-05
1469,CAH20-01-01
1489,CAH21-01-06
1501,CAH17-01-03
1501,CAH21-01-06
1503,CAH19-02-04
1503,CAH21-01-06
1510,CAH21-01-05
1510,CAH21-01-06
1583,CAH04-01-01
1689,CAH04-01-05
1723,CAH15-04-01
1753,CAH15-03-01
1761,CAH15-01-02
1768,CAH15-04-01
1794,CAH15-04-01
1794,CAH15-04-02
2009,CAH17-01-06
2035,CAH17-01-08
2058,CAH17-01-02
2076,CAH11-01-04
2081,CAH11-01-01
2132,CAH11-01-01
2134,CAH11-01-01
2183,CAH11-01-01
2316,CAH04-01-05
2321,CAH18-01-01
2386,CAH16-01-01
2395,CAH16-01-01
2399,CAH15-03-01
2399,CAH16-01-01
2416,CAH15-01-03
2581,CAH15-04-03
2666,CAH17-01-05
2675,CAH17-01-02
2676,CAH17-01-02
2682,CAH17-01-06
2698,CAH17-01-02
2847,CAH17-01-03
2847,CAH16-01-01
2848,CAH17-01-05
2848,CAH16-01-01
2849,CAH16-01-01
2849,CAH17-01-08
2855,CAH15-02-01
2887,CAH18-01-01
2887,CAH17-01-03
2916,CAH16-01-01
2917,CAH16-01-01
2917,CAH15-01-03
2918,CAH15-01-02
2918,CAH16-01-01
2920,CAH19-03-10
2947,CAH15-01-03
2970,CAH16-01-01
2972,CAH15-01-02
2972,CAH15-03-01
2977,CAH15-03-01
2977,CAH16-01-01
2991,CAH15-04-03
3005,CAH02-01-09
3024,CAH15-03-01
3024,CAH16-01-01
3091,CAH15-01-03
3091,CAH16-01-01
3124,CAH15-03-01
3220,CAH02-03-04
3228,CAH10-01-07
3239,CAH13-01-02
3247,CAH13-01-01
3262,CAH10-01-03
3279,CAH10-01-02
3300,CAH13-01-02
3307,CAH02-03-07
3307,CAH10-01-01
3316,CAH10-01-01
3316,CAH21-01-03
3325,CAH10-01-07
3347,CAH13-01-02
3401,CAH18-01-05
3401,CAH20-01-01
3417,CAH20-01-01
3417,CAH19-01-01
3418,CAH18-01-05
3418,CAH19-01-01
3429,CAH18-01-05
3429,CAH19-01-01
3436,CAH18-01-05
3436,CAH20-01-01
3456,CAH19-01-01
3456,CAH20-01-01
3468,CAH20-01-01
3468,CAH18-01-05
3490,CAH20-01-01
3490,CAH19-01-01
3493,CAH19-01-01
3493,CAH18-01-05
3530,CAH22-01-01
3530,CAH19-01-01
3532,CAH22-01-01
3532,CAH20-01-01
3834,CAH04-01-01
3842,CAH03-01-02
3860,CAH03-02-01
3861,CAH03-02-01
3864,CAH02-03-12
3871,CAH02-03-12
3872,CAH02-03-12
3886,CAH02-03-02
3887,CAH02-03-02
3891,CAH02-03-02
3896,CAH02-03-03
3905,CAH22-01-01
3905,CAH12-01-04
3906,CAH12-01-04
3912,CAH12-01-04
3913,CAH02-03-06
3914,CAH12-01-04
3922,CAH12-01-02
3923,CAH12-01-02
3931,CAH12-01-02
3937,CAH12-01-02
3937,CAH22-01-01
3948,CAH03-02-01
4006,CAH04-01-01
4006,CAH12-01-02
4020,CAH04-01-01
4020,CAH12-01-04
4031,CAH02-01-08
4098,CAH19-02-04
4099,CAH19-02-04
4123,CAH21-01-06
4124,CAH21-01-05
4130,CAH19-01-01
4133,CAH20-01-01
4166,CAH20-01-01
4166,CAH22-01-01
4239,CAH11-01-01
4460,CAH02-03-05
4463,CAH02-03-08
4464,CAH02-03-12
5120,CAH16-01-01
5121,CAH16-01-01
5140,CAH16-01-01
5160,CAH16-01-01
5784,CAH18-01-02
5846,CAH11-01-01
5850,CAH17-01-04
5868,CAH11-01-01
5868,CAH17-01-03
5872,CAH21-01-06
5872,CAH17-01-03
5892,CAH17-01-03
5892,CAH17-01-05
5900,CAH18-01-04
5900,CAH22-01-01
5901,CAH18-01-04
5901,CAH19-01-01
5920,CAH20-01-01
5920,CAH18-01-04
5926,CAH17-01-03
5926,CAH21-01-06
6109,CAH17-01-06
6111,CAH06-01-08
6157,CAH17-01-02
6157,CAH17-01-03
6158,CAH17-01-03
6158,CAH17-01-08
6159,CAH17-01-08
6159,CAH17-01-05
6160,CAH17-01-03
6160,CAH17-01-08
6161,CAH17-01-05
6161,CAH17-01-03
6164,CAH17-01-06
6165,CAH06-01-08
6200,CAH18-01-05
